system_id,artTitle,artUrl,artDate,artCatagory,artContent,dataSource
1326,2024大選開票看東森／27歲首投男「誤蓋私章」暴怒撕選票 下場慘了！｜東森新聞,https://news.ebc.net.tw/news/article/400723,2024-01-13 17:05:00,社會,新北市板橋區海山高中投開票所今（13）日發生首投族在選票上誤蓋私章，盛怒撕毀選票案件，警方隨後已將該名男子逮捕，並帶回派出偵訊，並依違反選罷法裁罰。一名人生第一次投票的27歲陳姓男子，今天下午1點40分左右，前往海山高中投票，因為將自己的私章蓋在選票上，詢問選監委員之後得知已經變成廢票，於是在盛怒之下，將手中總統、政黨、立委選票全都撕毀。其他選務人員見狀，立刻通知警方當場將他逮捕，帶回去派出所偵訊。偵訊之後才坦承，自己首次投票，不清楚相關規定，才會誤蓋私章。根據公職人員選舉罷免法第110條規定，故意撕毀領得之選舉票或罷免票者，處新台幣5000元以上5萬元以下罰鍰。,EBC
1327,又帶刀到校！國中生遭刀割血流不止 母氣炸｜東森新聞,https://news.ebc.net.tw/news/article/400725,2024-01-13 13:10:00,社會,這個月9號台南某間國中，被害少年下課時間，跟別班的持刀少年在生態池聊天，持刀少年突然從口袋掏出摺疊刀，被害少年只問了一句那是什麼，就被對方一把抓過來，在手臂上割出一條，長10公分的傷痕傷口當場血流不止，被害少年的母親事後趕到警局，氣得問對方為什麼拿刀砍兒子，沒想到持刀少年，居然冷回只是想試試。被害少年母親：「我吼我當時我很生氣，我說為什麼你不去試你自己勒，對方爸爸一直說要和解，他那天也有傳訊息給我，可不可以給他兒子一次機會啦，叫我體諒他為人父的心情，我很想回答他說，你有沒有體諒我為人母的心情。」怎麼也沒想到，新北國三割頸案類似事件，會發生在自己兒子身上，現在兒子嚇得不敢去學校，對於學生帶違禁品到校，層出不窮真的很無奈。被害少年母親：「防不慎防啦一定防不慎防，因為我的貼文下面有人留言，幼稚園大班，就有人帶蝴蝶刀去學校了啊。」學校校長：「那針對行為人，我們會召開獎懲委員會，給予相關校規的處置。」被害少年的母親也感謝，還學校老師有幫忙追問，否則兒子可能會一直，把委屈憋在心裡，現在已經提告，只希望校園傷害別再發生。,EBC
1328,高雄市區糾紛暴力追車 兩車擦撞失控撞工地、電桿｜東森新聞,https://news.ebc.net.tw/news/article/400726,2024-01-13 06:45:00,社會,好幾名員警到場，現場圍起封鎖線，拖吊車吊起黑色轎車。只見轎車撞到慘不忍睹，保險桿掉落，車頭幾乎全毀，地上都是車殼碎片；工地水管，被轎車撞破還不停冒出水。高雄市凌晨發生一起暴力追車事件，兩輛轎車駕駛在市區發生糾紛，接著開始危險追車；兩車在追逐當中擦撞，黑色轎車失控撞進工地，另一輛轎車撞上路邊電桿，警方到場將追車駕駛當場上銬。高雄仁武分局澄觀所所長林卓材：「我們在工地裡面的二樓找到（另一名駕駛），他們有輕微的受傷，我們目前將兩個患者送榮總。」黑色轎車駕駛和乘客撞進工地後，逃到工地二樓和頂樓被員警找到；兩人分別都有挫傷和骨折被送醫治療，警方後續將釐清事故的發生原因，並依公共危險現行犯，將追車駕駛移送。犯罪行為，請勿模仿,EBC
1329,轎車彎道與雙載機車相撞 騎士、乘客翻一圈倒地｜東森新聞,https://news.ebc.net.tw/news/article/400731,2024-01-13 17:37:00,社會,一輛白色轎車行駛在道路上，卻在彎道處一個不注意，撞上行駛而來的機車，騎士和乘客被撞到翻了一圈，人車倒地，騎士的鞋子也噴飛好幾公尺遠，畫面非常驚人。這起意外發生在新北市淡水區，淡江大學附近，當時白色轎車行經水源街二段，卻不慎與對向前來的雙載機車發生碰撞，撞擊力到非常大，機車車殼破裂，零件碎裂一地，轎車車頭也毀損，現場一片狼藉。根據了解，當時機車騎士載著女友要去吃晚餐，卻在途中發生這樣的事，這起意外也造成騎士臉部擦傷，後座的女友則是髖骨骨折。,EBC
1330,31歲男「嫁女兒當上岳父」網嚇壞 警：是真的｜東森新聞,https://news.ebc.net.tw/news/article/397478,2023-12-23 08:56:00,國際,21日，山東省菏澤市1名男子PO出一段影片，該男子發布婚禮現場的視頻，影片中女兒挽著自己走向新郎，自己西裝上也別著「父親」二字的胸花。影片一出引發全網熱議。據陸媒報導，近日在山東省菏澤市，1名男子發出一段影片稱自己1992年出生，已經送女兒出嫁當上岳父了。影片中，自稱是「新娘的父親」的當事男子看起來是相當年輕，與新娘感覺年齡相仿，嚇壞不少網友。在先前發出的影片中，男子與友人合影，文案中表示，感激朋友相伴，直至「女兒結婚」，20年了依然陪伴在身邊，鏡頭帶到男子胸前，看見西裝上別著「父親」二字的胸花。影片一出隨即引發網友熱議，驚嚇表示，「1992年的都嫁女兒了，我1993的還沒嫁人」、「我1996年的，還覺得自己是個寶寶」、「我1988年的，還是單身，太恐怖了」、「我老公1991年的，孩子才1歲......」，多數網友更是提出質疑，懷疑男子年齡造假，他若真是1992年出生，怎麼樣都不可能會有達到可出嫁年紀的女兒。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！對此，轄區公安回應稱，已經連絡上當事男子並且核實，該男子年齡屬實、是二婚，再婚的妻子年齡比他大，出嫁的女兒是他的「繼女」，並非親生女兒，兩人不在同一個戶口上，事件中並沒有人犯法。文章來源：男子31歲嫁女兒當上岳父！全網嚇壞警：沒人犯法由CTWANT授權轉載。,EBC
1331,台男涉「買兇少將」殺妻兒 泰警即刻救援逮人｜東森新聞,https://news.ebc.net.tw/news/article/397486,2023-12-23 10:11:00,國際,22號泰國警方發動突襲，兵分多路，分別逮捕涉嫌買凶的68歲台籍男子、涉嫌犯案的一名64歲少將，和另名66歲士兵。根據泰國媒體報導，泰國中央調查局本月接獲一名男子報案，宣稱父親為了擔任董事的問題，對他和母親以及律師發出死亡威脅，經過調查。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！台籍男子向當地一名少將和另名士兵買兇，經過跟監與搜證後，在殺手行動前將3人一網打盡，並查出大量槍械彈藥。警方指出台籍男原本在一家公司擔任總裁，後來被兒子揭發貪腐後遭到除名被陷入官司，兒子遭到父親的死亡威脅後報警。而警方也在查獲相關事證後搶先一步逮捕嫌犯；不過涉案3人面對各種罪證確鑿的物證時，依然拒絕承認涉案。,EBC
1332,原房東賴著不走！害她買房卻只能租屋 結局超紓壓｜東森新聞,https://news.ebc.net.tw/news/article/397490,2023-12-23 10:46:00,國際,根據新民晚報報導，中國一名女子三年前在上海買了一戶房子，雖然已支付全部費用，卻未能拿到房屋鑰匙，原來是原房東因無處可去而賴著不走。法院得知情況後，並未立即強制驅逐他，反而先為老翁安排好養老院，沒想到事後他卻不願搬離，最終只好透過法律手段取回房子。黨女士為了讓兒子就讀好學校，在2021年花費約1183萬新台幣，買下頂樓戶型兩房的房子，然而直到2023年她仍未搬進房子，只因60歲的原房東李金龍賴著不走，以自己沒有地方住為由不搬。這讓她氣憤直言：「怎麼能這麼無賴？」不得不另租房居住，同時還要償還房貸，這樣的情況讓她苦不堪言。原房東李金龍表示，他的表弟借錢並找他做保。在輕信讒言之後，李金龍就用自己的房子做了擔保，結果親戚欠債逃跑，房子也跟著被外地法院查封。當時他聽說，法院強制拍賣會遠低於市場價，李金龍就自行找仲介賣房，拍賣價約1266萬新台幣，最後說好1091萬新台幣成交，等黨女士要簽字時李金龍跳價，最後以1183萬新台幣成交。事後李金龍聲稱，「仲介答應他，給他找個地方住的。」但由於他不清楚是哪個仲介向他擔保，因此他認為，黨女士應該為此負責，給自己找地方住，不然他就不交房。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！執行法官武博提出，「當初欠款436萬，賣房收了1183萬，抵掉欠款後剩下的錢跑去哪裡了？」黨女士認為，原房主兩年多來賴著不走，總共欠她的43萬元房租就應該從這筆錢扣。法院認定，李金龍年紀不小且剛中風出院不久，還靠著低保和補貼過日子，因無直接強制執行搬離，而是為他尋找一個合適養老院，解決晚年生活。屋內的家用電器也留下，讓黨女士再補貼他8萬多元。最終，武博在5個月後找到符合李金龍條件的養老院，不僅費用不高、與妹妹距離也不遠，打電話通知後，李金龍竟然不肯去，他還補充說到：「去住安養院，低保錢就花完了」，再後來就拒接電話。對於此種情形，最終法院也採取法律程序，強行騰退房屋，將房屋內的東西打包，今年5月黨女士才終於拿回了自己的房屋鑰匙。此事一經曝光不少網友認為，「第一次執行就應該讓他走」、「終於有辦法整治老賴了！法官做的好」、「買家真的非常有素養了」。文章來源：原房東賴著不走害她買房卻只能租屋法院出手結局超紓壓由CTWANT授權轉載。,EBC
1333,台男「買凶少將」殺妻兒 泰警即刻救援逮人｜東森新聞,https://news.ebc.net.tw/news/article/397495,2023-12-23 10:35:00,國際,泰國驚傳台灣籍男子，涉嫌買凶殺害親人案件！泰國警方22號逮捕一名68歲台籍男子，他被控雇用兩名泰國軍人，企圖殺害他的妻子和兒子，而警方獲報後搶先一步，逮捕這名台籍男子和另外兩名嫌犯。根據泰國媒體KhaosodEnglish報導，泰國中央調查局本月接獲一名男子報案，聲稱父親為了擔任董事的問題，對他和母親以及律師發出死亡威脅。警方指出，男子父親為68歲的台籍男子張豐豪（音譯，Feng-HaoChang），曾在價值10億泰銖（約新台幣9億元）的公司擔任總裁，他的泰國及妻兒在2022年成為公司董事，不過兒子發現其貪腐行為，決定大義滅親，父親因此陷入20起民事及刑事訴訟，同時也痛失公司董事職位。警方調查發現，父親為此相當不滿，憤而向當地一名64歲少將普拉凱普克（Prakaipruk）和66歲的前兩棲蛙人曼柯仁（ThewaratMangkorn）買凶，經過跟監與搜證後，昨（22）日泰國警方發動突襲，兵分多路分別逮捕涉嫌買凶的3人，在殺手行動前將人一網打盡，並查出大量槍械彈藥。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！不過目前涉案3人面對各種罪證確鑿的物證時，依然拒絕承認涉案。犯罪行為，請勿模仿,EBC
1334,尾牙逼員工練舞！服飾龍頭爆職場霸凌 勞檢結果慘了｜東森新聞,https://news.ebc.net.tw/news/article/397496,2023-12-23 11:01:00,國際,擁有超過60個服裝品牌的韓國「衣戀集團」爆發職場霸凌，韓國勞動部經專案調查後於22日宣布，衣戀旗下「衣戀世界」強迫數百名員工在尾牙表演，與逼迫員工在工作時間練舞，導致員工必須加班處理業務等行為違法，將對衣戀世界採取嚴厲措施甚至司法行動。綜合韓媒報導，韓國僱傭勞動部接獲衣戀世界疑似職場霸凌與騷擾後，依「一律專案調查」原則，在首爾冠岳區成立針對衣戀世界的專案勞檢組，並在實地現場調查後，確定衣戀世界強迫員工練舞與尾牙表演等行為違法。衣戀歷年來為迎接年終，都有從集團總裁到分店員工都必須連夜打掃與熨燙衣服的慣例，但強迫員工上班練舞、集體表演，與變相加班行為已違反韓國勞動法。韓國僱傭勞動部長李正植更指，無論出於哪種原因，都不能容忍勞工被職場欺凌、基本人權遭侵犯。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！此外，這是韓國僱傭勞動部今年第5次因職場霸凌與騷擾所進行的特別專案調查。去年也曾因1名30多歲員工做出極端行為案件，對其公司進行專案督導。文章來源：為「尾牙表演」逼員工練舞知名服飾品牌爆職場霸凌…勞檢結果曝光慘了由CTWANT授權轉載。,EBC
1335,與死神拔河！高鐵女乘務員「無呼吸心跳」 3醫合力搶救｜東森新聞,https://news.ebc.net.tw/news/article/397509,2023-12-23 14:14:00,國際,中國大陸高鐵日前有一名20歲女乘務員在工作過程中突然心臟停止，同事見狀立刻透過廣播詢問列車上是否有醫師能夠幫忙，巧的是，列車上正好有3名醫師，立刻前往搶救。最終在3名醫師的協助下，成功救回女乘務員。事情發生在昨（22）日上午，途中一名女乘務員心臟驟停，同事看見後立刻用列車廣播詢問車上有無醫師，當時婦產科醫師劉劍洪恰好搭乘高鐵出差，聽見廣播後，她立刻起身前往女乘務員所在的車廂。她走到車廂後發現，該名女乘務員年約20歲、身高175公分左右，倒在地上，已沒了呼吸心跳，她立刻要求周圍工作人員盡速去拿保暖被子和衣物。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！而除了劉劍洪醫師之外，還有兩名醫師也飛快趕到，3人討論好急救方案後，由劉劍洪負責胸外按壓，一名醫師負責人工呼吸，另一名醫師是中醫，負責扎針。在3名醫師的合力搶救之下，女乘務員於心臟驟停10分鐘後恢復意識和心跳，並送往醫院進行進一步治療和觀察。劉劍洪醫師也坦言，「那一下突然覺得生命很脆弱，很想大聲哭出來。」女乘務員被成功救回，事件也圓滿落幕。,EBC
1336,Win10「2025停止支援」 2.4億台電腦恐報廢｜東森新聞,https://news.ebc.net.tw/news/article/397510,2023-12-23 13:36:00,國際,市場研究機構CanalysResearch指出，美國科技巨擘微軟公司計劃停止支援Windows10作業系統，恐使2億4000萬台個人電腦報廢，進而可能增加垃圾掩埋場的掩埋量。路透社報導，這些個人電腦產生的電子廢棄物估計重達4億8000萬公斤，相當於32萬輛汽車。CanalysResearch警告說，雖然許多個人電腦可以在作業系統支援結束後仍使用數年，但沒有安全更新設備的相關需求可能會很低。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！微軟公司（MicrosoftCorp）已經宣布要為Windows10裝置提供安全性更新直到2028年10月的計畫，但價格尚未公布。CanalysResearch提到，如果擴充Windows10支援的定價結構反映了過去趨勢，那麼轉向新的個人電腦可能會更具成本效益，從而提高報廢的舊個人電腦數量。微軟原本的目標是在2025年10月之前停止支援Windows10。下一代作業系統可望為個人電腦帶來先進的人工智慧技術，這可能會提振低迷的個人電腦市場。有關不相容Windows11的裝置報廢影響環境的問題，微軟沒有立即回覆路透社的置評請求。,EBC
1337,沒拿到加班費！日廉航「捷星」12/22-1/7罷工｜東森新聞,https://news.ebc.net.tw/news/article/397513,2023-12-23 14:26:00,國際,冬季聖誕節即將到來，就在東京迪士尼或是去北海道盡情滑雪，徜徉在美麗的銀白世界。逢旅遊旺季機場人潮滿滿滿，但現在去日本如果坐廉航可要注意，因為捷星航空工會宣布罷工。捷星航空抗議公司沒支付部分加班費，從22日開始持續罷工到2024年1月7日，期間正逢跨年。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！如果罷工規模擴大，恐怕國內和國際航班都會停飛；另外在台灣，機師工會和長榮航空因為薪資和外站津貼談不攏，工會長榮分會會員表決是否同意罷工，也將舉行罷工投票，預計明年1月5日開票。如果確定罷工，到時航班恐怕也會出狀況，讓旅客真的相當擔憂。,EBC
1338,手機被偷遭轉賣 女竟收到買家訊息：妳的手機怎解鎖｜東森新聞,https://news.ebc.net.tw/news/article/397524,2023-12-23 15:08:00,國際,真是哭笑不得。中國大陸一名女子9月在西安被偷手機後，近日驚知手機被轉賣，還接到來自廣東打來的買家電話，且對方還不顧她失主身分，劈頭就問：「妳的手機要怎麼解鎖？」小李（化名）手機被偷的第一時間雖有報案，但也深知找回來希望不大，因此11月28日接到來自廣東的電話時，還以為是當地警察找到手機，怎知竟是買家從網路上買到手機並開機後，看到顯示「防丟失密碼」與聯繫方式，才向她詢問解鎖方式。雖然無奈，但小李還是向買家要了聯繫方式並詢問事件經過，接著除得知對方從「自由平台」買到手機，甚至還要到了賣家聯絡方式。然而，賣家雖抱怨買家要退貨，但買家遲遲不願報警行為讓她懷疑「買家與賣家是一夥的」，再次報警處理。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！二手平台起初表示要收到警方文件才能有進一步動作，但也說賣家一直拒接電話與回覆訊息，最終在收到警方來函後對該賣家的帳號祭出永久封鎖。警方則持續調查中。,EBC
1339,越冷越要吃！「滬」外吃冰 鼻子凍紅發抖也甘願｜東森新聞,https://news.ebc.net.tw/news/article/397528,2023-12-23 15:07:00,國際,在上海逼近零度的街頭，這家小店人氣依舊很火，大家站在路邊大口吃起冰淇淋，穿著超厚羽絨衣圍巾帽子包緊緊，甚至戴手套鼻子都被凍紅了也要吃。上海民眾：「（上海今天幾度），零下吧應該，（坐在戶外吃冰不會覺得很冷），我們就是想吃好吃，（不管天氣怎樣），對，（有沒有越吃越冷），越吃越冷發抖了都，抹茶跟柚子味，（特色在哪裡），不是很甜抹茶味道很正，（手都凍紅了耶）。」這家主打日式抹茶和柚子風味的冰淇淋，號稱一年四季都要排隊的網紅冰店，不受低溫影響客人絡繹不絕，小店鋪座位少大家只能擠到戶外路邊吃冰。上海民眾：「（今天上海知道幾度嗎），零下，（吃起來覺得怎麼樣），覺得很爽，味道很濃郁量比較大，價格比較合適在上海，冰淇淋我是每週都會吃的，（不管天氣如何？），對對。」⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！越吃越冷凍到瑟瑟發抖也甘願，但也因為天氣太冷冰淇淋不易融化，讓許多遊客滿足相機先食，重點是要拍美照打卡網紅冰店。上海民眾：「（這麼冷會不會越吃越冷），不會吧還好，內外兼顧，因為外面冷然後吃點冷的，把自己也變成冷的。」魔都美食魅力不分季節天氣，只要夠紅夠好吃，遊客慕名而來冷到發抖也無所謂，說什麼都要吃到。,EBC
1340,遭3ｍ巨蟒攻擊！猛男直接「抓住咬死」 再送村民烤來吃｜東森新聞,https://news.ebc.net.tw/news/article/397529,2023-12-23 14:58:00,國際,菲律賓一名男子某日騎乘機車時遇到一隻大蟒蛇，原先想等待蟒蛇經過，沒想到卻被蟒蛇直接咬住手腕，還被整隻蟒蛇纏住腰部。男子雖然傷勢嚴重還大量出血，但是他卻抓住蟒蛇的頭再將其脖子直接咬斷，最後蟒蛇被男子咬死，而男子經過治療後也已脫離困境，而那隻蟒蛇最後也已被村民火烤來吃。根據外媒報導，來自菲律賓薄荷島的48歲男子阿萊里亞（BolijulioAleria）在安特揆拉鎮（Antquera）上騎機車，結果路上竟突然出現一隻長3公尺的巨型蟒蛇，當下阿萊里亞想到蟒蛇有威脅性，於是決定停在路中間想等蟒蛇經過。怎料蟒蛇非但沒打算離開，反倒是直接朝阿萊里亞爬行，並直接咬住他的手腕，接著迅速繞助阿萊里亞的腰部，並愈纏愈緊。被咬傷的阿萊里亞大量失血，最後靠他僅存的力氣抓住蟒蛇的頭，再直接用力將牠的脖子咬斷，蟒蛇最終也已死亡。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！因為失血過多導致頭暈，因此阿萊里亞靠著僅存的力氣走到村民家尋求協助。醫護人員抵達現場後，立刻將他送往醫院治療，好在經過一天搶救後，阿萊里亞已順利獲救，並已返家休養。據悉，那隻死亡的蟒蛇已經被送給當地村民火烤食用。,EBC
1341,女生哭可降低男人攻擊性？ 研究：淚水有特殊化學物質｜東森新聞,https://news.ebc.net.tw/news/article/397532,2023-12-23 15:26:00,國際,「哭」其實很有用！以色列魏茲曼科學研究院（WeizmannInstituteofScience）一項新研究表明，人類的眼淚含有減少其他人攻擊性的化學物質，而聞到女性眼淚時，就能夠降低男性與攻擊性相關的大腦活動。根據該研究院於21日的報導，這項新研究發表於美國「公共科學圖書館生物期刊」（PLOSBiology），經過大量的研究，發現哺乳類動物的眼淚中，含有可以根據需要發出社交信號的化學物質，而這些眼淚最常見的目的之一是減少攻擊性，其中雌鼠的淚液就能減低雄鼠之間的爭鬥，公鼴鼠也會在身上塗抹自己的眼淚，讓其他公鼴鼠不要攻擊自己。魏茲曼腦科學系的教授諾姆（NoamSobel），於2011年就曾帶領團隊於科學（Science）期刊上發表類似研究，表明嗅聞女性眼淚會降低男性睪固酮水平，導致性興奮水準下降。而在後續研究裡，博士生阿格隆（ShaniAgron）也著手領導實驗，想了解人類眼淚是否與齧齒類動物一樣具有降低攻擊性的作用。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！報導指出，研究團隊讓25名男性受試者聞了眼淚或生理食鹽水，兩者同樣透明無味，所以他們並不知道自己聞到的是哪一種；接著，受試者參與了得以引發攻擊、報復行為的電玩遊戲，在遊戲中，可以讓對方輸錢，但不能藉此贏得其他好處。研究最後顯示，嗅聞過女性眼淚的受試者，在遊戲中選擇報復的侵略性行為降低了44%。研究人員用MRI（磁振造影）掃描儀檢視受試者的大腦，發現當男性嗅到眼淚時，其前額葉皮質和前腦島的活躍程度會降低，也就是2個與攻擊行為相關的大腦區域。針對研究結果，阿格隆表示，當無法進行語言交流時，這種效應就會變得更加重要，例如當嬰兒還不會說話時，就得依靠化學信號來保護自己免受攻擊。,EBC
1342,手術室性行為！外流百張私密照 醫生辯稱：有特殊性癖｜東森新聞,https://news.ebc.net.tw/news/article/397540,2023-12-23 17:20:00,國際,一位英國的家庭醫生涉嫌在工作期間與多名女病患進行性行為，甚至將過程拍下，並把照片主動傳給一名員工。然而，他卻聲稱這些事情是雙方合意，並強調自己有一些特殊的性癖好，案件預計將在2024年4月進行審判，而這位醫生可能將失去他的醫師資格。根據英國媒體太陽報報導，這位40歲的家庭醫生名叫普林默（ThomasPlimmer），他涉嫌在工作時間裡與多名女病患在手術室中進行性關係，並將197張性愛照片、影片發送給其中一名員工。調查指出，他曾邀請在約會網站上認識的另外兩名女性到他的手術室進行性行為。有員工指控他強迫女性發生性關係，但這項指控尚未被證實。面對這些指控，普林默卻強調這是雙方自願的合意性交，並反覆強調手術室中發生性行為是因為他擁有一些特殊的性癖好。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！根據法庭文件，他還曾多次出軌，並對女性謊稱自己家庭有心理問題，藉此要求她們與他維持關係。他在聽證會上坦承，「尋求性愛是一種需求，我確實為了滿足個人需求而撒謊。我對她們不誠實，是因為要滿足對於性愛的渴望。」他甚至曾向一名女同事表示，他有一些可以讓她「高興起來」的東西，並在解開了褲子，在她面前進行了性行為。更令人震驚的是，普林默的前女友曾警告要向總醫學委員會舉報他的行為，卻遭到他威脅要「割斷她的喉嚨」。,EBC
1343,正妹直播一秒竟變中年大叔 陸AI深偽技術超狂｜東森新聞,https://news.ebc.net.tw/news/article/397543,2023-12-23 16:03:00,國際,大陸博主：「你以為你在看一個漂亮美女的直播嗎？不是的，對，不是的，來給大家展示一樣怎麼樣。」大眼睛的清秀正妹，一秒變成中年大叔驚呆眾人，大陸有直播主示範靠著AI變臉技術瞬間化身清純美女，2張面孔切換自如。大陸博主：「你覺得這個臉，如果是假的，他東西還可以貼上去嗎。」臉上貼了OK蹦也絲毫不受影響，而且不論怎麼戳臉、撥髮，都不會發生畫面扭曲或失真的情況。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！現在的AI變臉技術非常先進，不但不容易失真，還可以即時進行視訊或語音通話，甚至連聲音都能整組換掉。泰勒絲遭AI影片：「生活可以非常沉重，特別是當你試圖一次承擔所有的時候，成長和邁入生活的新篇章的一部份，是關於經歷捕捉和釋放的過程。」西洋天后泰勒斯在紐約大學的畢業演講整篇變成中文，不僅聲音語氣維妙維肖，仔細看就連嘴型也都完全正確，但其實在大陸這類的變臉換聲很有可能已經觸法。大陸公安宣導影片：「這樣這樣，又或者是這樣，你確定和你聊天的，真的是你認識的人嗎？」AI技術演進已經到了爐火純青的地步，幾乎是想變成誰就能變成誰，讓人擔心新技術助長新犯罪手法，就連大陸公安都拍攝宣導影片，詐騙集團猖獗，以假亂真的可疑來電都有可能竊取聲紋成為網路安全的破口。,EBC
1344,男昏迷5年…在安寧病房聽周杰倫 竟跟著打節拍｜東森新聞,https://news.ebc.net.tw/news/article/397548,2023-12-23 15:57:00,國際,奇蹟！大陸遼寧有位患有惡性腦膠質瘤的男子，已昏迷5年之久，豈料當他在安寧病房聽到周杰倫的歌曲雙截棍時，竟突然用手指跟著打節拍。消息一出，便立即引起網友熱議。據齊魯晚報報導，在遼寧大連市的第四人民醫院安寧病房內，醫護人員和志願者在21日為昏迷5年的小強過生日，在播放到周杰倫的歌曲雙截棍時，小強竟奇蹟般的用手指跟著打節拍，見到此景的人員們都瞬間嚇傻了。該科主任黃醫師稱，小強5年前患有惡性腦膠質瘤，做過幾次手術，但效果並不好，於是來到了安寧病房。而在十幾年前小強的父親過世了，媽媽多年來獨自帶著孩子長大十分辛苦。媽媽說兒子從小到大最愛聽周杰倫的歌，但自己以前從未給他放過周杰倫的歌曲，這還是第一次，大家都很開心。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！消息一出，便立即引起熱議。網友紛紛留言為小強送上祝福，「音樂可以撫慰人心」、「多給他放杰倫的歌，也許聽得到只是動不了，多聽能夠激勵人心，激發求生慾望」。,EBC
1345,患者手術喊痛！醫狂「狂暴砸頭」 離譜畫面網瘋傳｜東森新聞,https://news.ebc.net.tw/news/article/397551,2023-12-23 16:25:00,國際,擁有209萬粉絲的大陸微博博主「急診向日葵艾芬」近日發文爆料稱，廣西貴港愛爾眼科醫院一名馮姓醫生在手術台上用拳頭猛擊患者頭部，導致對方左眼失明，最後僅賠償人民幣2000元（約新台幣8710元），此事引發網友關注。對此，貴港市衛健委工作人員回應，目前已經關注到相關情況，正在調查核實中。綜合陸媒報導，該貼文稱，「82歲的患者覃某某在手術台上因疼痛發出聲音，但貴港愛爾眼科醫院醫生馮某某不僅不採取任何措施安撫患者減輕疼痛，相反，他用拳頭猛擊了患者的頭部。術後，患者左眼失明。」帖文放出了病案號，並稱術後患者家屬向醫院討要事實真相，但醫生否認打過患者，「馮桂強近日擬通過正高級職稱晉升，這樣醫德的人能夠晉升嗎？」此外，該博主還放出了一段手術時的監控視頻。視頻中醫生正在進行手術，其間醫生突然握緊拳頭，朝患者頭部猛擊，隨後又過來一位醫護人員，按住了患者的身體，醫生則繼續進行手術。據悉，馮男是貴港愛爾眼科醫院院長，職稱為副主任醫師，擅長近視眼激光手術、ICL近視手術、眼底病、視網膜脫離等方面的手術。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！對此，貴港愛爾眼科醫院辦公室工作人員回應，目前醫院方面暫未收到相關投訴，也不了解該情況，醫院會核實此事。貴港市衛健委工作人員則稱，目前他們已經關注到相關情況，正在調查核實中，詳細情況暫不方便向媒體透露，後續調查結果出來後，會向社會發布官方情況通報。,EBC
1346,日冬天必吃「勾芡鍋」！ 芡汁保溫食材黏稠又好吃｜東森新聞,https://news.ebc.net.tw/news/article/397557,2023-12-23 13:58:00,國際,放入滿滿的白菜、白蘿蔔、胡蘿蔔以及香菇、舞菇、金針菇、鴻喜菇，4種菇類，還有肉丸和皮煎得焦香酥脆的雞肉，再淋上以白高湯為基底的湯頭，超豪華的四菇雞腿鍋，熱騰騰端上桌，再淋上用滑菇、金針菇還有超大蘑菇，做成的黏糊糊芡汁，就能開始享用。ANN主播佐佐木一真：「我要開動了，嗯嗯，因為有勾芡，所以這個湯汁很好喝的湯頭，也很好地包覆在料上，料也很好吃。」不只勾芡，還可以淋上大量雪白山藥泥，變換口味。⊕你決定投給誰！2024大選◆誰是你的命定總統！立即！測一下！ANN主播佐佐木一真：「嗯蔬菜更加被黏糊糊的湯汁包覆了，山藥泥鬆軟獨特的香味，溶進了湯頭裡，啊這個很好吃。」吃到最後還可以一鍋2吃，直接把芡汁淋到白飯上，做成勾芡蓋飯。ANN主播佐佐木一真：「嗯啊，這個已經是無庸置疑的美味了。」勾芡火鍋還有這一鍋，加入豆芽菜、白菜等多種蔬菜以及炸過的馬鈴薯，還有豆腐跟黑木耳，再放上經過2小時低溫調理，用醬油燒到上色入味的超大塊豬排骨，最後淋上以白高湯為基底的麻辣湯頭，超彭湃的麻辣排骨鍋，暖呼呼端上桌，一樣還要再淋上芡汁，這次是用大量起司做成濃郁白醬。ANN主播佐佐木一真：「那麼我要開始吃排骨囉，大口咬下，嗯。」吃到最後，還能加入烏龍麵跟麻婆醬汁，做成麻婆烏龍麵，一鍋2吃。今年冬天日本必吃的火鍋，就是熱騰騰又黏糊糊的勾芡鍋，透過芡汁包覆食材，達到保溫的效果，讓饕客吃了身體跟著暖呼呼，成了寒冷冬天的鍋物首選。,EBC
