system_id,dataSource,artUrl,artDate,artTitle,artContent,sub_media
1644,ltn,https://ec.ltn.com.tw/article/paper/1624214,2024-01-03 21:30:00,官媒吹噓民族驕傲… 中國國造大郵輪 7成舶來品,"中國首艘國產大型郵輪「愛達魔都號」一日在上海展開商業首航，分析指出，該郵輪僅30％是中國製造。（歐新社）〔編譯盧永山／綜合報導〕中國首艘國產大型郵輪「愛達魔都號」一日在上海展開商業首航，中國官媒吹噓是中國造船業的重大里程碑，並大肆宣傳民族自豪感；但分析指出，該郵輪大部分採用國外技術製造，僅三十％是中國製造。建造該郵輪的是中國國企中國船舶工業集團公司（簡稱中船）旗下子公司上海外高橋造船公司，做為總設計師的上海外高橋總經理陳剛，近日接受中媒訪問時坦承，「愛達魔都號」的國產化比例還不到三分之一。陳剛表示，在與中船及上海外高橋合作打造該郵輪的一一○家總包供應商中，有三十％的合約是分給中國公司，因此三十％是可供參考的國產化數據。郵輪總設計師坦言 國產化比例不到三分之一陳剛坦言，相較歐洲有完整的系統整合和工程組織能力，中國沒有郵輪產業鏈，國內供應商不一定能滿足郵輪的設計要求，一時也難以切入。根據中船、上海外高橋與各外國供應商發布的聲明，中船負責「愛達魔都號」的建造，美國嘉年華集團負責郵輪營運管理，義大利芬坎蒂尼集團負責郵輪設計，英國勞氏船級社負責品質管理；郵輪上二八○○間客艙由芬坎蒂尼集團旗下的Marine Interiors進行裝修。「愛達魔都號」的推進系統是由瑞士工程技術集團ABB供應；而至關重要的自動化與控制系統，則是芬蘭動力系統業者瓦錫蘭（Wärtsilä）提供。財經網媒Quartz分析，中國首艘國產郵輪使用高比例的外國技術，可能是個「陷阱」，或「陷阱的第一步」；事實上，中國首艘郵輪的製造思維符合北京的策略，即說服外國公司與其分享技術，以換取進入中國廣大市場的機會，然後透過創新和大規模生產、降低成本，再來擊敗外國公司。近年來，中國透過這種方式「引進」了很多技術，包括高鐵和電動汽車電池等。 
    一手掌握經濟脈動",ec
1645,ltn,https://ec.ltn.com.tw/article/paper/1624216,2024-01-03 21:30:00,小戴贊助商 勝利體育 產品產地標「中國台灣」,"民眾購入勝利羽球外握把布（型號GR233）產品，發現原產地的標示有「中國台灣」、「台灣」兩種版本。（取自網路）〔記者林菁樺、林岳甫／台北報導〕有民眾在南部知名羽球品牌勝利（VICTOR）經銷商購買球拍外握把布，外包裝產地卻寫「中國台灣」；經濟部表示，依「商品標示法」，此標示有混淆產地疑慮，已轉商品委製商所在地的台北市商業處處理，限期未改正處三萬到三十萬元以下罰鍰，得按次處罰。勝利：會盡快調查 排除再發生記者昨詢問勝利公司，對方僅表示公司內部尚未完全瞭解這起事件，無法回應，但強調會盡快調查清楚，排除類似事情再發生。勝利體育是台灣知名羽球品牌、更是台灣球后戴資穎的長期贊助商，也贊助我國男單好手王子維，印尼男雙世界冠軍阿山、塞提阿萬與大馬好手李梓嘉等全球頂尖羽球運動員。勝利體育一九六八年在台創立，全球經銷據點超過六十個國家，在戴資穎加持下，全球市占率僅次於日本大牌YONEX，不少台灣民眾打羽球都會因為台灣品牌而選擇勝利，勝利也曾拿下具有台灣產業界奧斯卡獎之稱的台灣精品獎。有民眾反映，在南部體育用品店購入勝利牌球拍外握把布（型號GR233），原產地竟標示「中國台灣」，引發民眾討論，認為「比（標示）中國製還厭惡」、「為何自我矮化」；但也有民眾說，「只介意產品的品質」。該貼文留言也有民眾張貼同款商品，標示僅寫台灣，不排除有生產兩種版本。經部：混淆產地疑慮 限期改正因產品在國內販售，經濟部表示，根據「商品標示法」第九條第一款規定，標示事項不得有虛偽不實或引人錯誤，原產地標示「中國台灣」有混淆產地疑慮；已發函商品委製商所在轄區的台北市府商業處查察、要求改正。 
    一手掌握經濟脈動",ec
1646,ltn,https://ec.ltn.com.tw/article/paper/1624217,2024-01-03 21:30:00,降低對中國面板廠依賴 三星大砍採購比重,"三星為減少對中國面板廠的依賴，今年採購比重將從去年的55％降至38％，台廠可望因此受惠。圖為美國大賣場正在備貨三星電視。（彭博檔案照）〔記者陳梅英／台北報導〕市調機構TrendForce昨指出，中國兩大家電廠TCL與海信在集團面板奧援下，積極擴展海外版圖，加上中國面板廠掌握逾七成供給，議價能力增強，三星為了減少對中國面板廠的依賴，今年採購比重將從去年的五十五％降至三十八％，台廠可望因此受惠。從去年55％降至38％ 台廠受惠TrendForce表示，過去電視品牌大廠三星與LG電子因擁有集團面板廠可在量與價上支持，得以快速提升市占率，穩居領先位置；隨著中國面板產能大幅擴張，市場價格競爭力增強，在不堪虧損下，韓系面板廠選擇退出供應鏈，三星與LG轉往和其他面板廠的合作，其中包括提高對中國面板廠電視產品的採購比重，但中國面板廠逐漸主導全球電視面板供給後，對品牌的議價能力也隨之增強。TrendForce指出，二○二三年全球電視需求持續受到通膨影響，在消費者可支配所得縮水下，高價商品即便降價促銷也難刺激買氣，導致以中高階機種為銷售主力的國際品牌出貨呈現衰退，海信和TCL挾成本優勢，出貨量逆勢成長超過一成，市占率分別增至十三．八％及十二．九％。TrendForce統計，前五大電視品牌排名依序為三星電子、海信、TCL、LG電子與小米，合計市占率預估六十二．三％；而白牌出貨年成長率約九．一％，市占率約十六．七％，主要受惠於北美通路品牌自二○二二年下半年開始推出低價電視，吸引消費者先入內購買後順帶採購其他商品的策略。TrendForce預估，二○二三年全球電視出貨量將較二○二二年衰退二．三％，市場明顯遭受前五大品牌與白牌擠壓，出貨量低於三百萬台的中間品牌在營運上或將面對更艱困的挑戰，呈現大者恆大局面。 
    一手掌握經濟脈動",ec
1647,ltn,https://ec.ltn.com.tw/article/paper/1624218,2024-01-03 21:30:00,國銀第一家 國泰世華搶攻柬埔寨數位金融,"東協國家支付商機可期，國泰世華柬埔寨子行擴大布建數位場景與通路整合，運用數位通路，提供客戶便利的數位金融服務。（國泰世華銀行提供）〔記者高嘉和／台北報導〕國泰世華銀行於柬埔寨深耕十年，近年跟隨集團戰略發展目標，以數位金融推動柬埔寨消金業務，致力提升客戶數位金融體驗。柬埔寨政府於二○二○年正式推出國家級清算與交易系統「Bakong」，推出至今總用戶已達七九○萬人，約為柬埔寨全國人口的一半，顯見數位支付的需求將持續擴增。因此，二○二三年國泰世華柬埔寨子行（簡稱CUBC）正式推出mBanking網路銀行，並提供Bakong轉帳與支付服務，成為柬埔寨當地首家推出數位開戶並成功串接Bakong系統的台資銀行。國泰世華柬埔寨子行總經理葉展皓表示，國泰世華以數位服務深入經營柬埔寨當地市場，去年推出「CUBC mBanking App網路銀行」，開始啟動數位獲客，並結合新興支付服務，運用數位工具拓展客群，透過支付工具帶入金流及存款，同時積極拓展第三方異業合作。根據國泰世華柬埔寨子行統計，行內每月平均有超過六千筆臨櫃存款交易，說明客戶有存款的實際需求，因此繼去年二月推出mBanking網路銀行，提供線上開立數位帳戶、即時轉帳服務，以及安全便利的金融體驗後，十月再與金融科技公司TrueMoney展開異業合作，透過其廣大代理商網絡的優勢，使辦理存提款服務據點從十五個擴增到一．五萬個，滿足當地客戶儲蓄與現金提領需求，加速擴大消金客戶服務。同時，CUBC也致力結合Bakong支付系統，推廣商戶使用KHQR二維支付，截至目前為止，已成功推廣商戶數約達四千家，未來也將持續推動該項服務，提供完整商戶金流。葉展皓指出，東協國家支付商機可期，展望未來，除了發展消金拓展客源，更要讓現有的消金客戶都能全數使用mBanking線上服務，同時秉持「One Team, One Bank」精神整合集團資源，擴大布建數位場景與通路整合，持續運用數位通路提供客戶便利的數位金融服務。他說，接下來也預計透過第三方合作夥伴的力量，提升服務便利性，協助CUBC融入當地數位金融場景，期許未來能成為在東南亞地區，提供最優質消金業務及數位解決方案的台資銀行。 
    一手掌握經濟脈動",ec
1648,ltn,https://ec.ltn.com.tw/article/breakingnews/4541193,2024-01-03 17:45:03,地緣政治風險增 歐股收跌,"〔中央社〕已故伊朗革命衛隊指揮官蘇雷曼尼（Qasem Soleimani）的墳墓附近發生連環爆炸案，造成至少103人喪生，令人擔心以哈戰爭範圍擴大，歐洲主要股市今天收跌，國際油價上揚。倫敦FTSE 100指數下跌39.19點或0.51%，收7682.33點。法蘭克福DAX指數下滑230.97點或1.38%，收16538.39點。巴黎CAC 40指數下挫119.00點或1.58%，收7411.86點。1130104 
    一手掌握經濟脈動",ec
1649,ltn,https://ec.ltn.com.tw/article/breakingnews/4539452,2024-01-03 23:01:12,LTN經濟通》蘋果紅色供應鏈 寵愛集一家,"立訊與與鴻海（2317） 、和碩（4938）爭搶蘋果訂單。
（圖取自微博）
立訊攻城撂地 威脅鴻海
歐祥義／核稿編輯
〔財經頻道／綜合報導〕中企立訊精密近期買下蘋果功率放大器（PA）供應商的科沃（Qorvo）、及和碩（4938）子公司昆山世碩的主導權，媒體引述業界分析，立訊讓其「一條龍服務」再進化。
蘋果的「紅色供應鏈」立訊，業務主要為消費電子。據一份提交給交易所的文件顯示，立訊精密將斥資約人民幣21億元收購和碩在中國全資子公司昆山世碩62.5%的股份，藉以加深與蘋果的合作關係。
科沃最大的客戶是蘋果，營收占37%，是科沃從事整合式先進無線網絡產品重要據點，透過這次收購，持續擴充蘋果硬體產品所需關鍵零組件產品線，打造更完整接單能量，不僅讓立訊坐穩蘋果關鍵代工廠地位，後續接單量能也可望因而增加。
市場認為，2022年市場即傳言，立訊iPhone產量翻倍，蠶食鴻海（2317）、和碩訂單，2023年立訊再出手，透過認購世碩現增，拿下實質控制權，在步步逼近下，成為鴻海最大的挑戰者。
立訊創辦人王來春在創立立訊前，曾在富士康擔任產線作業員。（歐新社）
富士康作業員出身 郭台銘一手扶植王來春
立訊創辦人王來春在創建立訊前，曾在富士康擔任產線作業員，一路做到富士康課長，也是當年富士康中國員工能任職的最高職位。
王來春2004年創立立訊，主要生產連接器產品。雖然與富士康業務幾乎重疊，不過鴻海創辦人郭台銘還將富士康許多業務交給立訊代工。
富士康是立訊營運初期的最大客戶，也是立訊成長的一個重要關鍵。根據立訊2010年上市招股書顯示，2007富士康占立訊營收47.73%、2008年56.64%、2009年45.38%。
王來春持續壯大自己的產業，2011年完成對聯滔電子、博碩科技兩家公司的併購，也正是這個關鍵併購，讓立訊2014年拿下蘋果Lightning傳輸線代工業務。
立訊打入進入蘋果供應鏈。（彭博）
步步進逼 逐漸取代台廠
拿下聯滔，等於拿下蘋果，立訊至此進入蘋果供應鏈，逐漸在iPad、AirPods、Apple Watch站穩腳步，取代過去獨家供應Apple Watch的廣達（2382），以及英業達（2356）。
為了能更深入蘋果，立訊開始陸續供應iPhone線性馬達、iPhone天線等元件，更曾是AirPower無線充電板這款未上市產品的獨家供應商。
2018年，立訊子公司立景創新還從光寶科技手上，買下了相機模組事業部，取得手機內相機元件的生產實力。
2020年立訊收購緯創（3231）崑山廠，成為蘋果第3大組裝廠。透過吃下蘋果訂單，立訊營收從2011年的25億人民幣，到2022年已經成長至人民幣2140億元的規模，成長高達8460%；蘋果這位客戶就貢獻了70%的收入。
吃下蘋果，立訊營收快速飛漲，曾在2021年市值一度超車鴻海，現在被評價是鴻海最大的挑戰者。
立訊董事長王來春（右）陪同蘋果執行長庫克（左）參訪Apple Watch組裝工廠。（圖取自微博）
蘋果快速餵單
相關產業分析師指出，立訊不斷在組裝能力這塊提升，又願意將資源重壓在蘋果這家單一客戶上，讓蘋果樂於培養立訊，藉此提升供應鏈議價的優勢。《金融時報》指出，若要看蘋果多倚重立訊，可以從他們給予立訊的任務難度就可知曉，包括快速給予高階機種訂單，以及協助供應鏈多元化的任務 。
過去iPhone組裝事業基本上被台廠鴻海、緯創（3231）、和碩（4938）獨佔，但2021年的iPhone 13開始，立訊打破了壟斷，2022年，iPhone 14因富士康鄭州廠封閉式管理，出現供應不穩、員工逃跑等問題，蘋果立即將400萬支iPhone 14訂單轉給和碩，並將iPhone 14 Pro Max部分訂單轉移到立訊，而iPhone 15系列手機，也讓立訊分到了一塊大蛋糕。
立訊短短幾年間成為蘋果的主要合作夥伴，蘋果公司更把立訊納入生產高階iPhone機款的代工廠行列，打破鴻海的高階iPhone獨家供應地位。
蘋果公司把立訊納入生產高階iPhone機款的代工廠行列，打破鴻海的高階iPhone獨家供應地位。（路透）
立訊是Vision Pro唯一組裝廠
數據顯示， iPhone 15 主要供應商仍為鴻海，訂單比例約為67%，立訊則為第2供應商，訂單比例為29%，約有 5%的訂單給印度的塔塔集團；iPhone 15 Plus的第1供應商為立訊，吃下 約65%訂單量，第2供應商則為和碩，訂單比例約35%。
iPhone 15 Pro、iPhone 15 Pro Max 的代工仍以鴻海為大宗，各別吃下65% 的訂單，立訊則各別拿下35%的訂單。
雖然 iPhone 15系列大多數訂單仍由鴻海拿下，但訂單比例的調配卻可看出，立訊的重要性越發重要。此外，立訊更是一舉拿下Vision Pro代工機會，成為Vision Pro 的唯一組裝廠，在蘋果扶持下，立訊成為與富士康匹敵的組裝廠。
對於蘋果大力扶持立訊，媒體分析，立訊報價較低且有彈性，對蘋果來說是很有吸引力的選擇。
不過過度依賴單一位客戶終究是風險，立訊了解這點，計畫加強在電信與汽車等領域投入，讓業務變得更加多元。
2023年2月中旬，立訊入股中國車企奇瑞，宣布戰略合作，而立訊砸百億人民幣入股，證明升級電動車戰略地位決心。
立訊進軍汽車市場。（示意圖∕法新社）
追趕鴻海 亦步亦趨
王來春表示：「我們非常重視開拓新市場。」幾年前他們就已經把業務拓展到了電信與車用電子元件的領域，恰巧，鴻海在車用市場也佔有一份，不過立訊攻電動車零組件、系統，鴻海則除零組件、系統，還多了軟體、整車製造。
立訊的快速成長，除了有富士康的扶植、王來春對未來事業的長遠眼光，更是有對蘋果代工業務的遠大企圖心，從一開始負責鴻海處理不了的訂單，到一步步蠶食鴻海在蘋果組裝廠中的占有率，甚至打入供應鏈中更關鍵的角色。
立訊從連接器、蘋果產品代工，到電動車業務，都與隨鴻海步伐相似，雙方生意也部分重疊，業界認為雙方短期內不會是競爭關係，反而是站在同一陣線，不過長線來說，仍是競爭對手，未來雙方互動的關係值得關注。 
    一手掌握經濟脈動",ec
1650,ltn,https://ec.ltn.com.tw/article/breakingnews/4541215,2024-01-03 22:59:19,Fed公布會議紀錄 美股開年連2黑、道瓊跌284點,"週三（3日）美股再次下跌。（美聯社）蔡百靈／核稿編輯〔即時新聞／綜合報導〕美國股市在2023年強勁上漲後，開年收黑，週三（3日）再次下跌，美國聯準會（Fed）公布12月會議紀錄，但未能擺脫籠罩市場的恐慌情緒。道瓊工業指數下跌284點，以科技股為主的那斯達克指數下跌1.18%，連續4個交易日下跌，標普500指數下跌0.8%，費城半導體指數重挫2.03%。台積電ADR則下跌1.34%，收在100.17美元。綜合外媒報導，當地時間週三下午，美國聯準會發布2023年12月會議紀錄，主要股指也面臨壓力，因為紀錄顯示，聯準會仍未完全準備好降息。會議紀錄稱，與會者普遍強調，在制定貨幣政策決策時保持謹慎和依賴數據，並重申政策在一段時間內保持限制性立場是適當的，直到通膨明顯持續下降，以實現委員會的目標。官員表示，他們預計今年某個時候會降息，但並未透露時間點。由於聯準會何時開始降息的不確定性，投資者似乎受到壓力，拋售科技股，巴克萊銀行下調蘋果的評級後，蘋果股價週三又下跌0.8%，其他科技巨頭如輝達、特斯拉也下跌。道瓊工業指數下跌284.85點或0.76%，收37430.19點。標準普爾指數下滑38.02點或0.80%，收4704.81點。那斯達克指數下跌173.73點或1.18%，收14592.21點。費城半導體指數下挫81.82點或2.03%，收3941.21點。 
    一手掌握經濟脈動",ec
1651,ltn,https://ec.ltn.com.tw/article/breakingnews/4541201,2024-01-03 19:30:03,費城半導體經2009年以來最大漲幅後 指數連日重挫,"〔中央社〕美國晶片股今天再度挫跌，費城半導體指數最近才創下2009年以來最大年漲幅，但如今已從歷史高點回落。路透社報導，由於對人工智慧（AI）的樂觀情緒，加上市場最近預期美國聯邦準備理事會（Fed）今年將降息，費城半導體2023年漲幅高達65%，創下2009年以來最佳表現。但費城半導體指數今天盤中下跌2.1%，占指數高權重的超微（AMD）、高通（Qualcomm）及博通（Broadcom）則下挫逾2%。輝達（Nvidia）被視為AI相關晶片頂級供應商，2023年股價暴漲兩倍多，市值達1.2兆美元，躍居美股市值第5大公司，但輝達股價今天盤中也下跌近1%。截至今天盤中，費城半導體指數在12月27日創下歷史新高後，已從高點重挫近7%。1130104 
    一手掌握經濟脈動",ec
1652,ltn,https://ec.ltn.com.tw/article/paper/1624136,2024-01-03 21:30:00,證券行情表、證券表格,"證券行情表證券行情表─集中市場。（請點選下列網址）https://img.ltn.com.tw/Upload/business/securities/2024/LT-1130104-E05-IB.pdf證券表格證券行情表─櫃買中心、證券表格。（請點選下列網址）https://img.ltn.com.tw/Upload/business/securities/2024/LT-1130104-E06-IB.pdf★貼心小提醒：※如無法閱讀，請先下載Adobe Reader。網址：http://www.adobe.com/tw/products/acrobat/readstep2.html。※使用瀏覽器上方放大鏡，可進行放大、縮小。※按下Ctrl+0可使用全頁瀏覽。 
    一手掌握經濟脈動",ec
1653,ltn,https://ec.ltn.com.tw/article/breakingnews/4542184,2024-01-04 12:39:29,中國成屋供應過剩 去庫存恐需10多年,"中國房地產供應過剩，房市深陷低迷。（彭博）
陳麗珠／核稿編輯
〔財經頻道／綜合報導〕2020年中國訂出「三條紅線」政策控管房市後，房市陷入低迷，陸續有房地產開發商爆發債務危機，由於房地產行業佔中國GDP的4分之1以上，房地產危機也進一步阻礙中國整體經濟發展。資產管理公司思睿集團首席經濟學家洪灝表示，中國成屋庫存過剩問題，恐還需要10年以上才能修正。
《CNBC》報導，洪灝表示，按照目前中國房市的銷售進度，大約還需要2年的時間才能清完市場上所有庫存；若將正在興建中的房屋考慮進去，恐還需10年以上的時間。
此前一些市場專家也沒有料到，中國房地產調整期會持續如此之久，因為在中國以往的經濟衰退中，房地產業會對刺激政策迅速做出反應，並在觸底2、3季後反彈，因此，洪灝認為，北京當局必須為經濟發展尋找新的增長點，不能光依靠房地產業和房地產投資來拉抬經濟增長。
揮之不去的房地產危機影響了消費者信心，導致中國整體經濟承壓，外界認為，受房地產危機拖累影響，中國經濟很可能進一步放緩。 
    一手掌握經濟脈動",ec
1654,ltn,https://ec.ltn.com.tw/article/breakingnews/4542230,2024-01-04 12:36:07,全球人壽遭疑停賣實支險又拉高核保門檻 金管會說話了,"對於通路商質疑，全球人壽主動停賣實支實險又拉高核保門檻，金管會回應，將進一步瞭解。（記者王孟倫攝）
〔記者王孟倫／台北報導〕針對金管會將研議改革實支實付醫療保險，掀起壽險公司下架潮，目前更傳出全球人壽停售保單前，僅接受身體健康的「標準體況」；對此，金管會今天兩點回應，第一、市面上都買得到「非副本型」的實支實付保單，第二、全球人壽遭檢舉設更高門檻核保，金管會將深入瞭解。
根據統計，原本可以拿「副本」申請理賠的「實支實付醫療險」的壽險公司共有7家，包括：台灣壽、凱基壽、全球壽、遠雄壽、台銀壽台新壽及保誠；目前已經有5家宣布停售下架，僅剩台新人壽與台銀人壽未停賣。
保險公司紛紛停賣實支實付醫療險，是否影響民眾投保權益？
保險局主秘古坤榮說明，實支實付醫療險的功能，是指當保戶發生醫療事故，以實際醫療費提供費用補償，是「損害填補」的原則。
金管會目前研議的改革方向，是回歸「損害填補原則」，也就是未來實支實付醫療險理賠上限，合計不能超過保戶實際醫療費用支出，無論是買一張或兩張。
古坤榮強調，「多數保險公司仍有銷售實支實付醫療保險商品，並非買不到」；市面上停賣屬於「副本理賠型」，民眾若未曾投保或有增額需求實支實付，目前仍有相關產品銷售。
針對全球人壽遭到保經代通路爆料，去年底全球宣布停售，但保單進件量太大，在今年初對最後湧入保單，只接受身體健康的「標準體況」，如果是「非標準體況」必須要加費投保。
古坤榮表示，已經洽全球人壽進行瞭解，他們回應不會只收「標準體況」，若「次標準體況」是採取附條件核保，包括：加費、批註除外、及延期承保等三項；除非業者評估保戶的狀況超過承保標準，才會不予核保，這也是全球採取的核保措施。
不過，保經代通路質疑，全球當初並未說明，需要對「次標準體況」加費，等於是拉高核保門檻，引發已申請送件的客戶不滿。
對此，古坤榮回應，這是否全球人壽沒向通路商說清楚而引發疑慮，我們會再進一步了解。
此外，尚有兩家壽險公司銷售實支實付醫療險，據通路商表示，其中一家是台新人壽，因為該保單占比並不高，影響不大；是否考慮下架，要將整體性性評估，最快要等到農曆年前。 
    一手掌握經濟脈動",ec
1655,ltn,https://ec.ltn.com.tw/article/breakingnews/4542227,2024-01-04 12:26:24,4公股金控擴大員工持股信託 受惠人數上看4.1萬人,"財政部國庫署表示，4家公股民營金控積極推動員工持股信託，受惠人數上看4.1萬人。（記者鄭琪芳攝）
〔記者鄭琪芳／台北報導〕財政部國庫署今表示，為提升員工福利，包括兆豐金、第一金、華南金及合庫金等4家公股民營金控，積極推動員工持股信託，包含證券、資產管理、壽險等子公司，預計受惠人數上看4.1萬人，除員工每月自提金，公司每月將提供1000元補助金，讓員工買進自家金控股票。
考量我國將邁入超高齡社會，國庫署表示，為協助員工累積未來財富及退休理財規劃，保障員工退休生活，財政部公股民營金控公司積極擴大推動員工持股信託，除金控母公司及銀行子公司外，其他如證券、資產管理、人壽保險等子公司，預計自2024年起陸續擴大實施。
國庫署說明，公股金控子公司實施員工持股信託，員工每月提存自提金額外，並由公司提供定額補助金，購入自家金控公司股票，可提升員工福利，保障員工退休後生活品質與安定，不僅吸引優秀人才，並因股權共享使員工成為公司股東，激勵工作士氣，增進經營及管理效能，促成公司與員工雙鸁。
根據統計，4大公股民營金控員工總人數約4萬1265人，若以參加率90%計算，4家金控每月合計須補助員工3700多萬元。
國庫署表示，希望此舉產生示範效果，帶動其他企業跟進，增進員工福利，提升員工向心力。官員指出，除4家金控外，包括台企銀、彰銀、關貿網路等公股機構，也都已開辦員工持股信託。 
    一手掌握經濟脈動",ec
1656,ltn,https://ec.ltn.com.tw/article/breakingnews/4541933,2024-01-04 09:04:03,1/5截止兌獎！花26元中千萬幸運兒在哪？ 陽明交大急發「尋人啟事」,"〔記者洪美秀／新竹報導〕緊急！緊急！緊急！陽明交大今天在臉書粉專發出「尋人啟事」文，呼叫交大二餐小七中發票的幸運兒，並強調「你還沒領取1000萬！1月5日就過期了！」，更公佈幸運得主的特徵，包括人長得瘦高，在8月23日晚上7、8點，在熱狗旁的自助結帳機使用一卡通，購買了一瓶售價26塊的可爾必思。更疾呼記得趕快去領，不然$$要飛走了。據了解，陽明交大新竹光復校區內的二餐的7-11超商去年9月25日開出特別獎1千萬元發票，消費者只花了26元就中大獎，但1月5日就是領獎期限，但至今幸運兒至今還沒兑獎。經媒體披露後，陽明交大也在臉書貼文發出尋人啟事的公告，希望學生們彼此注意，可利用雲端系統查詢，且到明天下午若未兌獎，獎金就會充公歸國庫了。北區國稅局新竹分局查出該消費者是用一卡通消費，將雲端發票存入一卡通內，但只要上雲端查詢就可知道有無中獎，但一卡通若沒歸戶又沒設定領獎帳戶，雲端發票獎金就無法自動入帳。由於是雲端發票，民眾也好奇為何中了雲端發票，獎金卻沒有自動匯入帳戶？北區國稅局新竹分局指出，經後端查詢發現該名中了千萬發票的消費者，當時是用「一卡通」到超商消費索取雲端發票，但消費者並沒有將一卡通歸戶到共通性載具，加上一卡通公司也認定該消費非屬向其公司消費，因此即便存入一卡通發票中獎，消費者不會接到任何通知。稅務局說明，雲端發票中獎2大關鍵，如果雲端發票沒有設定自動領獎的帳戶，獎金是沒有辦法自動匯入戶頭，再來是雲端發票若存在如會員卡、悠遊卡、一卡通等非共通性載具且沒歸戶，開獎的時候都必須自己主動查詢是否中獎，提醒這名幸運兒趕緊出現兌獎。 
    一手掌握經濟脈動",ec
1657,ltn,https://ec.ltn.com.tw/article/breakingnews/4541938,2024-01-04 08:57:51,15年來最大住宅開工潮 連4年突破13萬戶,"自2020年起、連4年，每一年度住宅開工量均超過13萬戶，為2009年以來最大開工潮。（記者徐義平攝）
〔記者徐義平／台北報導〕自2020年起、連4年，每一年度住宅開工量均超過13萬戶，為2009年以來最大開工潮。根據內政部統計月報，去年前11月全國住宅開工數已超過12萬戶，全年很大機率可突破13萬戶。房仲業者解讀，這波開工潮主要是房市需求暢旺，雙北市以外住宅型態從透天轉變為電梯大樓，自然拉高整體開工數量。
信義房屋不動產企研室專案經理曾敬德表示，這波開工潮與雙北外都會區崛起有關，雙北以外的縣市因房價基期較低，加上需求被點火，外來工作機會增加，又有許多重劃區可以開發推新案，甚至住宅型態從過往的透天厝轉變為有管理的電梯大樓。
2022年開工量最高峰 達14.6萬戶
台中市近幾年的住宅開工數量更直接超越新北市，成為全國住宅開工量最大的縣市。進一步觀察近幾年全國開工量變化，這波開工潮的高峰落在2022年，住宅開工14.6萬戶，2023年前11月住宅開工12萬戶，推估全年約13萬戶，有機會挑戰連續4年住宅開工量都在13萬戶以上，而2009至2019年平均每年住宅開工數量是8.3萬戶，由此可見這波量能的確十分強勁。
以區域來看，2023年前11月住宅開工數量最高的是台中市，共達2.7萬戶，其次則是新北市的2.2萬戶，桃園市的1.7萬戶，台南市則是超越台北市，開工數量達1.2萬戶，高雄市則是開工達1.3萬戶。
曾敬德指出，過去幾年開工大量，當時候房市景氣暢旺，加上自用需求穩健，銷售狀況穩定，不過有些科學業投資題材的區域，可能投資的比例就會稍高一些，另外平均地權條例上路也改變預售生態，新制上路後的自用當道，投資都轉向長期置產。 
    一手掌握經濟脈動",ec
1658,ltn,https://ec.ltn.com.tw/article/breakingnews/4541912,2024-01-04 08:47:21,降低成本 中國多家銀行開始縮減員工差旅支出,"傳中國多家銀行開始縮減員工差旅支出。圖為中國上海金融區陸家嘴。（示意圖，彭博）
高佳菁／核稿編輯
〔財經頻道／綜合報導〕《彭博社》援引知情人士消息報導，為響應中國國家主席習近平倡導「共同富裕」政策，中國多家金融機構正在縮減員工差旅津貼，以削減成本。
知情人士透露，中國興業銀行在上月底要求旗下分行高管和業務負責人，出差應盡可能預訂最便宜的火車座位，若搭乘飛機則不訂商務艙，不僅如此，公司還將員工赴中國大城市出差住宿預算至少下調了10%。
報導指出，除了中國興業銀行外，中國民生銀行、中信銀行等其他銀行也同樣緊縮員工差旅支出的規定。
對於上述報導，興業銀行、民生銀行和中信銀行拒絕表示評論。

    一手掌握經濟脈動",ec
